fecha,municipio,estacion,temp_max_c,temp_min_c,temp_media_c,precipitacion_mm,nieve_cm,viento_max_kmh
2020-01-04,22130 Jaca,Candanchu/Astun,6.7,0.1,2.5,0.2,0.0,14.2
2020-01-05,22130 Jaca,Candanchu/Astun,11.9,2.1,6.1,0.0,0.0,11.3
2020-01-06,22130 Jaca,Candanchu/Astun,11.6,1.4,7.5,0.0,0.0,11.8
2020-01-07,22130 Jaca,Candanchu/Astun,11.5,1.0,5.0,0.0,0.0,11.9
2020-01-08,22130 Jaca,Candanchu/Astun,10.3,1.9,5.2,0.0,0.0,9.2
2020-01-09,22130 Jaca,Candanchu/Astun,7.4,1.9,4.9,0.0,0.0,10.3
2020-01-10,22130 Jaca,Candanchu/Astun,3.0,-0.7,1.0,1.3,0.77,15.9
2020-01-11,22130 Jaca,Candanchu/Astun,7.4,-4.3,1.3,0.0,0.0,15.2
2020-01-12,22130 Jaca,Candanchu/Astun,9.7,-0.8,5.0,0.0,0.0,4.8
2020-01-13,22130 Jaca,Candanchu/Astun,8.4,5.6,7.0,0.0,0.0,6.3
2020-01-14,22130 Jaca,Candanchu/Astun,8.0,0.1,5.2,0.0,0.0,10.8
2020-01-15,22130 Jaca,Candanchu/Astun,6.4,-1.1,2.6,0.0,0.0,12.9
2020-01-16,22130 Jaca,Candanchu/Astun,6.6,1.2,4.3,0.3,0.0,11.3
2020-01-17,22130 Jaca,Candanchu/Astun,4.0,-1.5,1.4,8.8,4.55,14.3
2020-01-18,22130 Jaca,Candanchu/Astun,3.4,-7.8,-0.3,4.2,2.94,14.1
2020-01-19,22130 Jaca,Candanchu/Astun,0.8,-4.8,-1.4,16.5,11.55,39.5
2020-01-20,22130 Jaca,Candanchu/Astun,3.5,-8.4,-3.3,0.0,0.0,32.8
2020-01-21,22130 Jaca,Candanchu/Astun,7.5,-3.2,1.2,1.0,0.42,8.4
2020-01-22,22130 Jaca,Candanchu/Astun,5.7,-1.6,1.3,18.3,12.6,10.4
2020-01-23,22130 Jaca,Candanchu/Astun,1.8,-0.8,0.7,29.8,19.04,9.0
2020-01-24,22130 Jaca,Candanchu/Astun,3.2,-1.7,0.4,0.0,0.0,10.0
2020-01-25,22130 Jaca,Candanchu/Astun,2.1,-0.8,1.2,1.9,1.26,11.7
2020-01-26,22130 Jaca,Candanchu/Astun,3.6,-4.3,0.6,4.0,2.66,7.9
2020-01-27,22130 Jaca,Candanchu/Astun,3.5,-1.5,1.5,2.5,1.47,6.5
2020-01-28,22130 Jaca,Candanchu/Astun,3.5,-2.7,1.6,4.5,0.0,10.9
2020-01-29,22130 Jaca,Candanchu/Astun,6.1,-4.3,1.1,1.3,0.0,11.5
2020-01-30,22130 Jaca,Candanchu/Astun,7.2,1.9,4.8,8.4,0.0,7.9
2020-01-31,22130 Jaca,Candanchu/Astun,9.5,2.3,5.4,2.4,0.07,8.3
2020-02-01,22130 Jaca,Candanchu/Astun,10.2,4.0,7.2,3.5,0.0,12.2
2020-02-02,22130 Jaca,Candanchu/Astun,13.6,3.8,8.3,0.0,0.0,9.2
2020-02-03,22130 Jaca,Candanchu/Astun,15.0,4.8,9.3,0.0,0.0,10.5
2020-02-04,22130 Jaca,Candanchu/Astun,6.5,-0.4,4.2,0.0,0.0,29.7
2020-02-05,22130 Jaca,Candanchu/Astun,7.8,-1.6,2.3,0.0,0.0,17.4
2020-02-06,22130 Jaca,Candanchu/Astun,7.8,1.1,4.1,0.0,0.0,14.8
2020-02-07,22130 Jaca,Candanchu/Astun,7.8,1.5,5.6,0.0,0.0,8.7
2020-02-08,22130 Jaca,Candanchu/Astun,6.6,2.1,4.6,0.0,0.0,9.7
2020-02-09,22130 Jaca,Candanchu/Astun,6.7,0.2,3.9,0.0,0.0,8.9
2020-02-10,22130 Jaca,Candanchu/Astun,11.5,2.8,6.6,0.0,0.0,10.0
2020-02-11,22130 Jaca,Candanchu/Astun,7.6,3.2,5.2,0.3,0.0,17.5
2020-02-12,22130 Jaca,Candanchu/Astun,7.8,2.1,4.5,0.0,0.0,14.2
2020-02-13,22130 Jaca,Candanchu/Astun,7.0,4.4,5.3,1.8,0.0,10.8
2020-02-14,22130 Jaca,Candanchu/Astun,10.7,2.3,6.0,0.0,0.0,11.9
2020-02-15,22130 Jaca,Candanchu/Astun,11.6,6.8,8.9,0.0,0.0,10.0
2020-02-16,22130 Jaca,Candanchu/Astun,12.5,3.6,8.0,0.0,0.0,12.8
2020-02-17,22130 Jaca,Candanchu/Astun,9.4,1.0,6.6,0.0,0.0,17.8
2020-02-18,22130 Jaca,Candanchu/Astun,7.0,-3.2,1.6,0.0,0.0,16.5
2020-02-19,22130 Jaca,Candanchu/Astun,9.2,-1.9,2.5,0.0,0.0,15.3
2020-02-20,22130 Jaca,Candanchu/Astun,11.6,0.9,7.1,0.0,0.0,9.0
2020-02-21,22130 Jaca,Candanchu/Astun,11.6,0.4,5.9,0.0,0.0,12.6
2020-02-22,22130 Jaca,Candanchu/Astun,14.9,1.8,7.3,0.0,0.0,8.7
2020-02-23,22130 Jaca,Candanchu/Astun,15.8,3.9,11.0,0.0,0.0,7.4
2020-02-24,22130 Jaca,Candanchu/Astun,15.9,3.9,11.5,0.0,0.0,9.0
2020-02-25,22130 Jaca,Candanchu/Astun,8.2,2.2,4.8,0.8,0.07,17.7
2020-02-26,22130 Jaca,Candanchu/Astun,2.9,-0.3,1.0,3.5,2.45,20.9
2020-02-27,22130 Jaca,Candanchu/Astun,5.3,-0.2,2.5,4.7,0.42,19.4
2020-02-28,22130 Jaca,Candanchu/Astun,9.8,3.8,5.8,1.1,0.0,14.0
2020-02-29,22130 Jaca,Candanchu/Astun,5.3,3.2,4.0,5.6,0.21,13.9
2020-03-01,22130 Jaca,Candanchu/Astun,5.7,0.4,2.5,3.6,1.26,11.0
2020-03-02,22130 Jaca,Candanchu/Astun,3.4,-2.9,0.9,37.0,10.22,17.9
2020-03-03,22130 Jaca,Candanchu/Astun,3.0,-2.3,-0.3,15.4,10.08,23.8
2020-03-04,22130 Jaca,Candanchu/Astun,9.0,-0.2,4.2,7.3,0.07,17.0
2020-03-05,22130 Jaca,Candanchu/Astun,6.5,-1.4,4.0,16.9,1.26,17.9
2020-03-06,22130 Jaca,Candanchu/Astun,-0.2,-3.3,-1.4,14.2,9.94,18.0
2020-03-07,22130 Jaca,Candanchu/Astun,1.4,-2.0,-0.3,6.7,4.69,30.0
2020-03-08,22130 Jaca,Candanchu/Astun,7.1,-3.5,1.9,0.1,0.0,13.0
2020-03-09,22130 Jaca,Candanchu/Astun,2.5,-0.5,1.0,5.4,3.5,24.4
2020-03-10,22130 Jaca,Candanchu/Astun,12.4,1.1,6.0,1.3,0.0,21.2
2020-03-11,22130 Jaca,Candanchu/Astun,15.9,4.5,9.8,0.0,0.0,11.5
2020-03-12,22130 Jaca,Candanchu/Astun,15.8,8.0,13.6,0.8,0.0,10.1
2020-03-13,22130 Jaca,Candanchu/Astun,9.5,4.6,7.5,12.6,0.0,15.2
2020-03-14,22130 Jaca,Candanchu/Astun,11.6,0.1,6.2,0.0,0.0,8.4
2020-03-15,22130 Jaca,Candanchu/Astun,10.4,1.9,6.9,10.3,0.0,15.3
2020-03-16,22130 Jaca,Candanchu/Astun,7.5,1.5,3.8,37.1,12.6,16.3
2020-03-17,22130 Jaca,Candanchu/Astun,9.2,3.8,6.2,3.8,0.0,9.7
2020-03-18,22130 Jaca,Candanchu/Astun,11.6,3.0,7.4,9.2,0.0,7.2
2020-03-19,22130 Jaca,Candanchu/Astun,11.4,3.5,7.9,0.0,0.0,13.6
2020-03-20,22130 Jaca,Candanchu/Astun,9.9,1.4,4.9,0.0,0.0,12.3
2020-03-21,22130 Jaca,Candanchu/Astun,10.1,1.1,5.9,0.6,0.0,7.9
2020-03-22,22130 Jaca,Candanchu/Astun,8.0,1.7,4.9,6.6,0.14,6.8
2020-03-23,22130 Jaca,Candanchu/Astun,9.2,2.6,5.3,1.0,0.0,14.3
2020-03-24,22130 Jaca,Candanchu/Astun,8.6,0.3,4.5,6.9,0.0,8.7
2020-03-25,22130 Jaca,Candanchu/Astun,3.6,0.7,1.7,12.4,5.88,10.0
2020-03-26,22130 Jaca,Candanchu/Astun,3.0,-4.0,-0.7,0.4,0.28,19.6
2020-03-27,22130 Jaca,Candanchu/Astun,7.3,-4.4,1.2,0.0,0.0,9.2
2020-03-28,22130 Jaca,Candanchu/Astun,9.1,-0.8,5.2,0.1,0.0,12.6
2020-03-29,22130 Jaca,Candanchu/Astun,9.1,-0.9,3.8,0.0,0.0,21.1
2020-03-30,22130 Jaca,Candanchu/Astun,1.7,-4.0,-0.8,0.2,0.14,21.0
2020-03-31,22130 Jaca,Candanchu/Astun,4.7,-1.3,1.8,9.2,4.06,13.5
2020-04-01,22130 Jaca,Candanchu/Astun,7.2,1.5,3.8,7.5,0.63,15.3
2020-04-02,22130 Jaca,Candanchu/Astun,8.6,2.0,4.2,3.0,0.84,16.0
2020-04-03,22130 Jaca,Candanchu/Astun,10.4,-0.5,4.3,0.0,0.0,13.4
2020-04-04,22130 Jaca,Candanchu/Astun,11.7,0.3,6.6,0.0,0.0,13.2
2020-04-05,22130 Jaca,Candanchu/Astun,10.0,0.2,5.2,0.0,0.0,17.2
2020-04-06,22130 Jaca,Candanchu/Astun,9.6,4.3,6.8,4.1,0.0,13.4
2020-04-07,22130 Jaca,Candanchu/Astun,8.5,3.6,6.4,4.2,0.0,11.5
2020-04-08,22130 Jaca,Candanchu/Astun,11.0,3.1,7.3,5.8,0.0,10.5
2020-04-09,22130 Jaca,Candanchu/Astun,12.5,3.3,8.4,1.5,0.0,10.6
2020-04-10,22130 Jaca,Candanchu/Astun,12.4,4.2,8.1,0.1,0.0,13.0
2020-04-11,22130 Jaca,Candanchu/Astun,9.5,4.2,7.0,2.1,0.0,11.4
2020-04-12,22130 Jaca,Candanchu/Astun,10.5,3.7,6.8,0.1,0.0,14.2
2020-04-13,22130 Jaca,Candanchu/Astun,11.0,2.6,7.3,3.9,0.0,9.7
2020-04-14,22130 Jaca,Candanchu/Astun,11.1,2.2,6.9,4.4,0.0,8.0
2020-04-15,22130 Jaca,Candanchu/Astun,11.1,5.6,7.5,4.2,0.0,24.4
2020-04-16,22130 Jaca,Candanchu/Astun,12.2,5.8,8.2,5.6,0.0,20.3
2020-04-17,22130 Jaca,Candanchu/Astun,10.4,6.6,8.3,16.8,0.0,17.1
2020-04-18,22130 Jaca,Candanchu/Astun,12.8,6.2,9.1,12.2,0.0,8.9
2020-04-19,22130 Jaca,Candanchu/Astun,11.2,6.4,8.8,9.2,0.0,7.6
2020-04-20,22130 Jaca,Candanchu/Astun,12.9,5.8,8.4,1.1,0.0,12.4
2020-04-21,22130 Jaca,Candanchu/Astun,8.0,4.9,6.8,11.7,0.0,17.4
2020-04-22,22130 Jaca,Candanchu/Astun,12.4,5.4,8.5,1.3,0.0,19.1
2020-04-23,22130 Jaca,Candanchu/Astun,10.9,6.9,8.5,5.3,0.0,8.6
2020-04-24,22130 Jaca,Candanchu/Astun,12.4,6.4,9.2,5.1,0.0,8.9
2020-04-25,22130 Jaca,Candanchu/Astun,12.6,5.3,9.5,8.6,0.0,8.9
2020-04-26,22130 Jaca,Candanchu/Astun,11.8,4.3,8.7,4.1,0.0,9.7
2020-04-27,22130 Jaca,Candanchu/Astun,9.3,5.2,7.4,9.1,0.0,9.8
2020-04-28,22130 Jaca,Candanchu/Astun,7.9,1.3,5.1,5.1,0.07,11.7
2020-04-29,22130 Jaca,Candanchu/Astun,9.9,2.9,6.4,2.7,0.0,12.7
2020-04-30,22130 Jaca,Candanchu/Astun,8.1,4.5,6.1,6.1,0.0,16.3
2020-05-01,22130 Jaca,Candanchu/Astun,12.8,6.5,8.9,10.2,0.0,12.0
2020-05-02,22130 Jaca,Candanchu/Astun,15.2,7.6,11.2,0.7,0.0,15.3
2020-05-03,22130 Jaca,Candanchu/Astun,17.5,5.0,11.8,0.0,0.0,13.2
2020-05-04,22130 Jaca,Candanchu/Astun,21.1,10.4,16.4,2.2,0.0,15.1
2020-05-05,22130 Jaca,Candanchu/Astun,15.9,9.1,13.4,0.4,0.0,10.5
2020-05-06,22130 Jaca,Candanchu/Astun,17.1,6.8,13.2,0.0,0.0,10.7
2020-05-07,22130 Jaca,Candanchu/Astun,17.9,8.6,13.6,0.0,0.0,11.3
2020-05-08,22130 Jaca,Candanchu/Astun,17.0,9.3,13.3,0.2,0.0,16.6
2020-05-09,22130 Jaca,Candanchu/Astun,15.4,8.1,11.5,8.0,0.0,15.0
2020-05-10,22130 Jaca,Candanchu/Astun,9.6,6.3,8.0,51.6,0.0,12.1
2020-05-11,22130 Jaca,Candanchu/Astun,9.4,5.5,6.7,17.6,0.0,15.2
2020-05-12,22130 Jaca,Candanchu/Astun,13.3,3.7,8.0,10.1,0.0,13.0
2020-05-13,22130 Jaca,Candanchu/Astun,10.1,5.1,7.8,19.9,0.0,13.9
2020-05-14,22130 Jaca,Candanchu/Astun,11.7,5.0,7.9,9.5,0.0,7.2
2020-05-15,22130 Jaca,Candanchu/Astun,11.3,5.7,8.1,6.9,0.0,10.4
2020-05-16,22130 Jaca,Candanchu/Astun,11.9,5.4,8.2,0.4,0.0,18.9
2020-05-17,22130 Jaca,Candanchu/Astun,15.8,5.7,9.6,0.0,0.0,19.7
2020-05-18,22130 Jaca,Candanchu/Astun,17.2,5.7,10.9,0.0,0.0,17.6
2020-05-19,22130 Jaca,Candanchu/Astun,18.4,6.7,12.4,0.0,0.0,16.5
2020-05-20,22130 Jaca,Candanchu/Astun,20.3,5.4,14.1,0.0,0.0,13.6
2020-05-21,22130 Jaca,Candanchu/Astun,20.9,8.9,15.3,0.1,0.0,8.5
2020-05-22,22130 Jaca,Candanchu/Astun,21.0,11.8,18.6,0.0,0.0,9.0
2020-05-23,22130 Jaca,Candanchu/Astun,18.7,10.4,15.3,0.3,0.0,16.5
2020-05-24,22130 Jaca,Candanchu/Astun,18.3,9.1,13.6,0.1,0.0,14.7
2020-05-25,22130 Jaca,Candanchu/Astun,17.1,10.7,14.0,12.1,0.0,10.2
2020-05-26,22130 Jaca,Candanchu/Astun,18.7,10.8,14.9,3.0,0.0,9.8
2020-05-27,22130 Jaca,Candanchu/Astun,17.2,10.9,14.4,13.3,0.0,9.4
2020-05-28,22130 Jaca,Candanchu/Astun,17.6,9.7,13.9,0.4,0.0,7.6
2020-05-29,22130 Jaca,Candanchu/Astun,20.5,10.8,16.0,0.6,0.0,11.5
2020-05-30,22130 Jaca,Candanchu/Astun,18.5,9.8,14.6,0.4,0.0,8.7
2020-05-31,22130 Jaca,Candanchu/Astun,18.6,9.4,14.2,3.0,0.0,7.9
2020-06-01,22130 Jaca,Candanchu/Astun,17.6,10.2,13.3,10.1,0.0,8.7
2020-06-02,22130 Jaca,Candanchu/Astun,18.8,9.7,14.4,1.6,0.0,10.9
2020-06-03,22130 Jaca,Candanchu/Astun,15.7,10.0,12.4,8.4,0.0,7.6
2020-06-04,22130 Jaca,Candanchu/Astun,10.8,6.3,8.6,3.4,0.0,19.1
2020-06-05,22130 Jaca,Candanchu/Astun,13.9,4.7,8.9,0.5,0.0,18.9
2020-06-06,22130 Jaca,Candanchu/Astun,15.9,8.2,12.1,4.3,0.0,8.7
2020-06-07,22130 Jaca,Candanchu/Astun,11.1,5.0,9.1,4.4,0.0,17.0
2020-06-08,22130 Jaca,Candanchu/Astun,11.7,4.2,7.3,0.3,0.0,18.0
2020-06-09,22130 Jaca,Candanchu/Astun,11.9,4.7,7.5,0.1,0.0,18.1
2020-06-10,22130 Jaca,Candanchu/Astun,14.3,5.5,9.0,1.7,0.0,12.3
2020-06-11,22130 Jaca,Candanchu/Astun,9.8,6.9,8.0,15.0,0.0,15.1
2020-06-12,22130 Jaca,Candanchu/Astun,9.6,5.1,7.4,16.9,0.0,14.8
2020-06-13,22130 Jaca,Candanchu/Astun,11.4,6.1,8.5,3.2,0.0,10.6
2020-06-14,22130 Jaca,Candanchu/Astun,13.5,5.6,9.9,1.5,0.0,10.4
2020-06-15,22130 Jaca,Candanchu/Astun,14.4,6.4,11.0,0.1,0.0,12.2
2020-06-16,22130 Jaca,Candanchu/Astun,12.2,6.8,9.8,4.8,0.0,10.8
2020-06-17,22130 Jaca,Candanchu/Astun,11.9,3.7,8.5,0.6,0.0,12.0
2020-06-18,22130 Jaca,Candanchu/Astun,12.8,5.2,9.2,3.1,0.0,10.1
2020-06-19,22130 Jaca,Candanchu/Astun,16.1,5.8,11.5,3.3,0.0,8.8
2020-06-20,22130 Jaca,Candanchu/Astun,18.4,8.4,13.7,0.8,0.0,11.2
2020-06-21,22130 Jaca,Candanchu/Astun,20.9,10.7,15.5,0.1,0.0,19.0
2020-06-22,22130 Jaca,Candanchu/Astun,21.6,9.9,16.2,0.0,0.0,15.5
2020-06-23,22130 Jaca,Candanchu/Astun,22.7,13.9,18.5,0.0,0.0,8.3
2020-06-24,22130 Jaca,Candanchu/Astun,23.5,13.3,18.5,3.4,0.0,7.6
2020-06-25,22130 Jaca,Candanchu/Astun,21.8,12.7,18.3,2.6,0.0,15.0
2020-06-26,22130 Jaca,Candanchu/Astun,19.7,12.6,16.0,4.9,0.0,14.4
2020-06-27,22130 Jaca,Candanchu/Astun,20.1,11.7,15.8,0.0,0.0,10.6
2020-06-28,22130 Jaca,Candanchu/Astun,19.9,12.6,17.0,2.0,0.0,9.3
2020-06-29,22130 Jaca,Candanchu/Astun,21.2,13.2,18.1,0.0,0.0,9.6
2020-06-30,22130 Jaca,Candanchu/Astun,21.7,12.5,17.2,1.0,0.0,10.0
2020-07-01,22130 Jaca,Candanchu/Astun,21.5,14.8,18.1,2.9,0.0,10.4
2020-07-02,22130 Jaca,Candanchu/Astun,18.3,11.7,15.3,3.9,0.0,15.2
2020-07-03,22130 Jaca,Candanchu/Astun,18.3,9.3,13.3,0.0,0.0,15.0
2020-07-04,22130 Jaca,Candanchu/Astun,21.7,8.3,15.5,0.0,0.0,13.4
2020-07-05,22130 Jaca,Candanchu/Astun,23.8,12.7,18.5,0.2,0.0,11.4
2020-07-06,22130 Jaca,Candanchu/Astun,23.0,13.8,18.0,0.0,0.0,17.5
2020-07-07,22130 Jaca,Candanchu/Astun,23.1,10.5,17.6,0.0,0.0,16.9
2020-07-08,22130 Jaca,Candanchu/Astun,25.2,14.1,20.7,0.0,0.0,11.6
2020-07-09,22130 Jaca,Candanchu/Astun,22.4,14.9,19.3,5.5,0.0,8.2
2020-07-10,22130 Jaca,Candanchu/Astun,21.7,13.0,17.4,8.6,0.0,10.6
2020-07-11,22130 Jaca,Candanchu/Astun,21.4,14.2,18.4,2.1,0.0,9.4
2020-07-12,22130 Jaca,Candanchu/Astun,22.1,13.7,17.1,2.4,0.0,11.2
2020-07-13,22130 Jaca,Candanchu/Astun,20.1,12.0,15.9,2.0,0.0,17.7
2020-07-14,22130 Jaca,Candanchu/Astun,18.3,10.9,14.4,4.3,0.0,11.3
2020-07-15,22130 Jaca,Candanchu/Astun,15.8,10.5,13.0,0.0,0.0,19.9
2020-07-16,22130 Jaca,Candanchu/Astun,22.0,9.6,15.8,0.0,0.0,15.8
2020-07-17,22130 Jaca,Candanchu/Astun,21.2,10.0,15.5,0.0,0.0,17.1
2020-07-18,22130 Jaca,Candanchu/Astun,24.2,9.4,17.3,0.0,0.0,14.9
2020-07-19,22130 Jaca,Candanchu/Astun,24.9,14.0,20.1,0.0,0.0,9.4
2020-07-20,22130 Jaca,Candanchu/Astun,23.6,15.6,19.7,0.9,0.0,11.9
2020-07-21,22130 Jaca,Candanchu/Astun,25.4,15.1,20.3,0.2,0.0,12.1
2020-07-22,22130 Jaca,Candanchu/Astun,24.8,15.5,20.7,0.1,0.0,13.0
2020-07-23,22130 Jaca,Candanchu/Astun,23.5,14.4,19.9,0.1,0.0,11.2
2020-07-24,22130 Jaca,Candanchu/Astun,23.2,12.7,18.3,0.0,0.0,12.7
2020-07-25,22130 Jaca,Candanchu/Astun,24.4,12.3,18.4,0.0,0.0,10.2
2020-07-26,22130 Jaca,Candanchu/Astun,25.1,16.1,21.0,0.0,0.0,11.6
2020-07-27,22130 Jaca,Candanchu/Astun,28.6,16.2,22.8,0.6,0.0,11.9
2020-07-28,22130 Jaca,Candanchu/Astun,26.6,18.2,22.7,0.2,0.0,14.6
2020-07-29,22130 Jaca,Candanchu/Astun,25.9,16.0,21.4,0.1,0.0,14.0
2020-07-30,22130 Jaca,Candanchu/Astun,29.2,16.9,23.0,0.1,0.0,13.3
2020-07-31,22130 Jaca,Candanchu/Astun,28.5,18.9,23.8,0.0,0.0,13.7
2020-08-01,22130 Jaca,Candanchu/Astun,26.7,16.9,21.8,0.0,0.0,15.1
2020-08-02,22130 Jaca,Candanchu/Astun,23.7,12.5,17.7,0.0,0.0,19.4
2020-08-03,22130 Jaca,Candanchu/Astun,20.6,10.8,15.0,0.0,0.0,20.9
2020-08-04,22130 Jaca,Candanchu/Astun,23.0,10.7,16.0,0.0,0.0,17.8
2020-08-05,22130 Jaca,Candanchu/Astun,26.1,13.6,20.1,0.0,0.0,11.3
2020-08-06,22130 Jaca,Candanchu/Astun,27.6,17.0,22.9,0.0,0.0,10.3
2020-08-07,22130 Jaca,Candanchu/Astun,30.6,18.1,24.1,0.3,0.0,11.1
2020-08-08,22130 Jaca,Candanchu/Astun,29.9,18.0,23.7,0.1,0.0,13.2
2020-08-09,22130 Jaca,Candanchu/Astun,26.1,17.9,22.5,0.4,0.0,14.0
2020-08-10,22130 Jaca,Candanchu/Astun,26.0,17.9,21.2,1.0,0.0,17.3
2020-08-11,22130 Jaca,Candanchu/Astun,25.5,16.8,20.4,1.6,0.0,18.4
2020-08-12,22130 Jaca,Candanchu/Astun,19.5,13.0,16.4,5.3,0.0,18.5
2020-08-13,22130 Jaca,Candanchu/Astun,18.7,12.7,15.6,2.9,0.0,9.2
2020-08-14,22130 Jaca,Candanchu/Astun,20.7,12.1,16.5,0.8,0.0,11.6
2020-08-15,22130 Jaca,Candanchu/Astun,21.3,13.6,17.1,15.8,0.0,13.7
2020-08-16,22130 Jaca,Candanchu/Astun,18.6,11.8,14.6,10.0,0.0,12.4
2020-08-17,22130 Jaca,Candanchu/Astun,19.1,10.6,14.9,5.9,0.0,12.0
2020-08-18,22130 Jaca,Candanchu/Astun,18.0,11.1,14.3,1.0,0.0,8.5
2020-08-19,22130 Jaca,Candanchu/Astun,23.3,12.0,18.5,0.0,0.0,14.5
2020-08-20,22130 Jaca,Candanchu/Astun,25.1,14.8,20.0,0.0,0.0,18.9
2020-08-21,22130 Jaca,Candanchu/Astun,24.8,13.6,20.1,0.0,0.0,12.7
2020-08-22,22130 Jaca,Candanchu/Astun,23.4,14.3,18.5,0.2,0.0,12.6
2020-08-23,22130 Jaca,Candanchu/Astun,22.2,12.4,16.6,0.0,0.0,14.7
2020-08-24,22130 Jaca,Candanchu/Astun,22.1,9.8,15.8,0.0,0.0,12.6
2020-08-25,22130 Jaca,Candanchu/Astun,25.0,17.1,20.9,0.0,0.0,10.5
2020-08-26,22130 Jaca,Candanchu/Astun,25.8,17.1,22.1,0.0,0.0,12.4
2020-08-27,22130 Jaca,Candanchu/Astun,26.0,13.9,20.6,0.0,0.0,13.6
2020-08-28,22130 Jaca,Candanchu/Astun,20.5,10.9,15.8,14.5,0.0,14.7
2020-08-29,22130 Jaca,Candanchu/Astun,13.6,7.1,10.2,0.2,0.0,18.4
2020-08-30,22130 Jaca,Candanchu/Astun,13.2,4.7,8.6,0.7,0.0,19.4
2020-08-31,22130 Jaca,Candanchu/Astun,17.8,5.4,11.5,0.0,0.0,15.9
2020-09-01,22130 Jaca,Candanchu/Astun,19.3,9.2,13.9,0.0,0.0,15.3
2020-09-02,22130 Jaca,Candanchu/Astun,20.0,6.8,13.2,0.0,0.0,13.5
2020-09-03,22130 Jaca,Candanchu/Astun,23.1,10.4,17.5,0.0,0.0,11.0
2020-09-04,22130 Jaca,Candanchu/Astun,24.2,16.7,19.8,0.0,0.0,9.1
2020-09-05,22130 Jaca,Candanchu/Astun,24.6,11.7,18.4,0.0,0.0,12.7
2020-09-06,22130 Jaca,Candanchu/Astun,22.2,10.7,15.5,0.8,0.0,19.7
2020-09-07,22130 Jaca,Candanchu/Astun,16.0,7.6,10.7,0.0,0.0,25.0
2020-09-08,22130 Jaca,Candanchu/Astun,20.5,5.3,13.2,0.0,0.0,16.3
2020-09-09,22130 Jaca,Candanchu/Astun,20.5,9.4,15.1,0.2,0.0,12.4
2020-09-10,22130 Jaca,Candanchu/Astun,21.1,9.6,15.0,0.6,0.0,14.1
2020-09-11,22130 Jaca,Candanchu/Astun,22.9,8.6,16.1,0.6,0.0,11.0
2020-09-12,22130 Jaca,Candanchu/Astun,23.7,11.8,17.7,0.0,0.0,11.5
2020-09-13,22130 Jaca,Candanchu/Astun,23.9,12.4,18.0,0.0,0.0,11.0
2020-09-14,22130 Jaca,Candanchu/Astun,23.7,12.7,18.2,0.0,0.0,13.4
2020-09-15,22130 Jaca,Candanchu/Astun,21.8,14.2,16.9,3.5,0.0,12.4
2020-09-16,22130 Jaca,Candanchu/Astun,23.4,14.1,19.3,0.2,0.0,7.7
2020-09-17,22130 Jaca,Candanchu/Astun,21.7,13.7,17.7,0.1,0.0,16.7
2020-09-18,22130 Jaca,Candanchu/Astun,16.2,12.3,14.4,13.4,0.0,21.5
2020-09-19,22130 Jaca,Candanchu/Astun,12.8,10.2,11.4,53.1,0.0,17.6
2020-09-20,22130 Jaca,Candanchu/Astun,16.2,8.1,11.9,0.2,0.0,12.3
2020-09-21,22130 Jaca,Candanchu/Astun,15.8,8.8,11.9,6.9,0.0,12.1
2020-09-22,22130 Jaca,Candanchu/Astun,14.8,9.3,11.7,3.8,0.0,9.7
2020-09-23,22130 Jaca,Candanchu/Astun,15.7,9.6,12.2,2.2,0.0,11.6
2020-09-24,22130 Jaca,Candanchu/Astun,13.1,8.3,10.8,9.3,0.0,12.3
2020-09-25,22130 Jaca,Candanchu/Astun,7.6,2.7,3.9,23.9,5.74,19.8
2020-09-26,22130 Jaca,Candanchu/Astun,8.7,3.0,5.3,21.2,0.35,19.5
2020-09-27,22130 Jaca,Candanchu/Astun,6.9,1.2,3.8,1.9,0.0,33.9
2020-09-28,22130 Jaca,Candanchu/Astun,14.4,3.9,7.9,0.0,0.0,13.7
2020-09-29,22130 Jaca,Candanchu/Astun,15.4,6.5,12.0,0.0,0.0,6.8
2020-09-30,22130 Jaca,Candanchu/Astun,16.5,7.4,12.1,0.0,0.0,7.4
2020-10-01,22130 Jaca,Candanchu/Astun,14.3,7.6,10.7,0.2,0.0,11.0
2020-10-02,22130 Jaca,Candanchu/Astun,8.8,1.1,5.0,44.1,2.73,17.6
2020-10-03,22130 Jaca,Candanchu/Astun,2.8,0.4,1.7,29.2,17.64,11.7
2020-10-04,22130 Jaca,Candanchu/Astun,4.3,0.2,2.6,8.3,2.38,10.0
2020-10-05,22130 Jaca,Candanchu/Astun,6.6,0.9,3.1,2.1,0.0,12.5
2020-10-06,22130 Jaca,Candanchu/Astun,12.2,0.4,8.7,4.8,0.0,10.4
2020-10-07,22130 Jaca,Candanchu/Astun,12.3,7.9,10.3,1.1,0.0,15.9
2020-10-08,22130 Jaca,Candanchu/Astun,16.2,5.8,12.6,0.0,0.0,8.9
2020-10-09,22130 Jaca,Candanchu/Astun,16.3,8.7,13.9,0.1,0.0,11.1
2020-10-10,22130 Jaca,Candanchu/Astun,11.9,4.8,8.0,0.0,0.0,21.9
2020-10-11,22130 Jaca,Candanchu/Astun,5.2,1.7,3.1,5.4,2.87,23.8
2020-10-12,22130 Jaca,Candanchu/Astun,5.2,2.1,3.2,2.1,0.21,18.4
